3.59 -0.453749686 -0.051690959 -0.439960292 0.634133891
3.60 -0.452440677 -0.061844913 -0.440497207 0.634480219
3.61 -0.450906157 -0.071965006 -0.441035142 0.634828576
3.62 -0.449146967 -0.082046338 -0.441573862 0.635178774
3.63 -0.447164054 -0.092084027 -0.442113130 0.635530628
3.64 -0.444958477 -0.102073216 -0.442652711 0.635883960
3.65 -0.442531400 -0.112009075 -0.443192367 0.636238593
3.66 -0.439884094 -0.121886798 -0.443731862 0.636594355
3.67 -0.437017938 -0.131701614 -0.444270961 0.636951081
3.68 -0.433934415 -0.141448780 -0.444809426 0.637308606
3.69 -0.430635114 -0.151123591 -0.445347024 0.637666773
3.70 -0.427121729 -0.160721378 -0.445883518 0.638025426
3.71 -0.423396055 -0.170237512 -0.446418674 0.638384416
3.72 -0.419459991 -0.179667404 -0.446952258 0.638743596
3.73 -0.415315538 -0.189006511 -0.447484039 0.639102826
3.74 -0.410964795 -0.198250334 -0.448013783 0.639461967
3.75 -0.406409963 -0.207394423 -0.448541261 0.639820887
3.76 -0.401653338 -0.216434378 -0.449066243 0.640179455
3.77 -0.396697317 -0.225365854 -0.449588500 0.640537546
3.78 -0.391544390 -0.234184555 -0.450107805 0.640895039
3.79 -0.386197142 -0.242886248 -0.450623935 0.641251817
3.80 -0.380658252 -0.251466753 -0.451136664 0.641607764
3.81 -0.374930491 -0.259921955 -0.451645771 0.641962770
3.82 -0.369016721 -0.268247799 -0.452151035 0.642316729
3.83 -0.362919890 -0.276440294 -0.452652240 0.642669537
3.84 -0.356643039 -0.284495518 -0.453149168 0.643021092
3.85 -0.350189290 -0.292409616 -0.453641606 0.643371299
3.86 -0.343561853 -0.300178803 -0.454129341 0.643720063
3.87 -0.336764020 -0.307799365 -0.454612166 0.644067291
3.88 -0.329799163 -0.315267665 -0.455089873 0.644412896
3.89 -0.322670736 -0.322580137 -0.455562258 0.644756791
3.90 -0.315382271 -0.329733296 -0.456029119 0.645098892
3.91 -0.307937373 -0.336723734 -0.456490258 0.645439117
3.92 -0.300339725 -0.343548124 -0.456945478 0.645777387
3.93 -0.292593082 -0.350203221 -0.457394587 0.646113624
3.94 -0.284701268 -0.356685862 -0.457837395 0.646447752
3.95 -0.276668177 -0.362992973 -0.458273714 0.646779696
3.96 -0.268497771 -0.369121562 -0.458703362 0.647109384
3.97 -0.260194076 -0.375068728 -0.459126158 0.647436744
3.98 -0.251761180 -0.380831659 -0.459541925 0.647761704
3.99 -0.243203235 -0.386407632 -0.459950490 0.648084196
4.00 -0.234524449 -0.391794017 -0.460351683 0.648404150
4.01 -0.225729088 -0.396988278 -0.460745338 0.648721497
4.02 -0.216821473 -0.401987972 -0.461131293 0.649036170
4.03 -0.207805979 -0.406790753 -0.461509388 0.649348101
4.04 -0.198687028 -0.411394370 -0.461879469 0.649657223
4.05 -0.189469095 -0.415796670 -0.462241386 0.649963466
4.06 -0.180156698 -0.419995600 -0.462594991 0.650266765
4.07 -0.170754399 -0.423989205 -0.462940142 0.650567050
4.08 -0.161266803 -0.427775633 -0.463276701 0.650864252
4.09 -0.151698554 -0.431353129 -0.463604532 0.651158303
4.10 -0.142054334 -0.434720046 -0.463923506 0.651449132
4.11 -0.132338859 -0.437874834 -0.464233498 0.651736668
4.12 -0.122556878 -0.440816052 -0.464534386 0.652020840
4.13 -0.112713170 -0.443542359 -0.464826054 0.652301574
4.14 -0.102812542 -0.446052523 -0.465108388 0.652578796
4.15 -0.092859827 -0.448345413 -0.465381282 0.652852430
4.16 -0.082859881 -0.450420009 -0.465644633 0.653122399
4.17 -0.072817581 -0.452275393 -0.465898341 0.653388625
4.18 -0.062737823 -0.453910756 -0.466142314 0.653651027
4.19 -0.052625518 -0.455325396 -0.466376463 0.653909525
4.20 -0.042485591 -0.456518719 -0.466600703 0.654164033
4.21 -0.032322981 -0.457490237 -0.466814956 0.654414467
4.22 -0.022142631 -0.458239573 -0.467019146 0.654660740
4.23 -0.011949495 -0.458766454 -0.467213205 0.654902763
4.24 -0.001748529 -0.459070719 -0.467397068 0.655140444
4.25 0.008455309 -0.459152314 -0.467570675 0.655373691
4.26 0.018657062 -0.459011290 -0.467733972 0.655602410
4.27 0.028851775 -0.458647812 -0.467886910 0.655826502
4.28 0.039034499 -0.458062148 -0.468029443 0.656045870
